==85125== NVPROF is profiling process 85125, command: kmeans -o -i ../../data/kmeans/204800.txt
==85125== Some kernel(s) will be replayed on device 1 in order to collect all events/metrics.
==85125== Profiling application: kmeans -o -i ../../data/kmeans/204800.txt
==85125== Profiling result:
==85125== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (1)"
    Kernel: invert_mapping(float*, float*, int, int)
          1                     fb_subp0_read_sectors     5306093     5306093     5306093     5306093
          1                     fb_subp1_read_sectors     5301103     5301103     5301103     5301103
          1                    fb_subp0_write_sectors      455587      455587      455587      455587
          1                    fb_subp1_write_sectors      456025      456025      456025      456025
          1              l2_subp0_write_sector_misses      452304      452304      452304      452304
          1              l2_subp1_write_sector_misses      452448      452448      452448      452448
          1               l2_subp0_read_sector_misses     5301959     5301959     5301959     5301959
          1               l2_subp1_read_sector_misses     5300765     5300765     5300765     5300765
          1          l2_subp0_read_tex_sector_queries     2902926     2902926     2902926     2902926
          1          l2_subp1_read_tex_sector_queries     2902837     2902837     2902837     2902837
          1         l2_subp0_write_tex_sector_queries      435200      435200      435200      435200
          1         l2_subp1_write_tex_sector_queries      435200      435200      435200      435200
          1             l2_subp0_read_tex_hit_sectors      221300      221300      221300      221300
          1             l2_subp1_read_tex_hit_sectors      221359      221359      221359      221359
          1            l2_subp0_write_tex_hit_sectors           0           0           0           0
          1            l2_subp1_write_tex_hit_sectors           0           0           0           0
          1        l2_subp0_total_read_sector_queries     2888079     2888079     2888079     2888079
          1        l2_subp1_total_read_sector_queries     2888495     2888495     2888495     2888495
          1       l2_subp0_total_write_sector_queries      447110      447110      447110      447110
          1       l2_subp1_total_write_sector_queries      447030      447030      447030      447030
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    54501410    54501410    54501410    54501410
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched        6728        6728        6728        6728
          1                              inst_issued0   197198569   197198569   197198569   197198569
          1                              inst_issued1     1513747     1513747     1513747     1513747
          1                             inst_executed     5882408     5882408     5882408     5882408
          1                      thread_inst_executed   188237056   188237056   188237056   188237056
          1   not_predicated_off_thread_inst_executed   180590224   180590224   180590224   180590224
          1                             active_cycles    49360923    49360923    49360923    49360923
          1                              active_warps  3485808136  3485808136  3485808136  3485808136
          1                               shared_atom           0           0           0           0
          1                           sm_cta_launched         841         841         841         841
          1                           shared_atom_cas           0           0           0           0
          1                               shared_load           0           0           0           0
          1                              shared_store           0           0           0           0
          1                              generic_load           0           0           0           0
          1                             generic_store           0           0           0           0
          1                               global_load      224000      224000      224000      224000
          1                              global_store      224000      224000      224000      224000
          1                                local_load           0           0           0           0
          1                               local_store           0           0           0           0
          1                                atom_count           0           0           0           0
          1                                gred_count           0           0           0           0
          1                    shared_ld_transactions           0           0           0           0
          1                    shared_st_transactions           0           0           0           0
          1                   shared_ld_bank_conflict           0           0           0           0
          1                   shared_st_bank_conflict           0           0           0           0
          1                           global_atom_cas           0           0           0           0
          1                          active_cycles_pm    49845712    49845712    49845712    49845712
          1                           active_warps_pm  3034490260  3034490260  3034490260  3034490260
          1                         elapsed_cycles_pm    54583462    54583462    54583462    54583462
          1                inst_executed_fp16_pipe_s0           0           0           0           0
          1                inst_executed_fp16_pipe_s1           0           0           0           0
          1                inst_executed_fp16_pipe_s2           0           0           0           0
          1                inst_executed_fp16_pipe_s3           0           0           0           0
          1                inst_executed_fp64_pipe_s0           0           0           0           0
          1                inst_executed_fp64_pipe_s1           0           0           0           0
          1                inst_executed_fp64_pipe_s2           0           0           0           0
          1                inst_executed_fp64_pipe_s3           0           0           0           0
          1                 inst_executed_fma_pipe_s0       83446       83446       83446       83446
          1                 inst_executed_fma_pipe_s1       83446       83446       83446       83446
          1                 inst_executed_fma_pipe_s2       83446       83446       83446       83446
          1                 inst_executed_fma_pipe_s3       83446       83446       83446       83446
          1              tensor_pipe_active_cycles_s0           0           0           0           0
          1              tensor_pipe_active_cycles_s1           0           0           0           0
          1              tensor_pipe_active_cycles_s2           0           0           0           0
          1              tensor_pipe_active_cycles_s3           0           0           0           0
          1                      pcie_tx_active_pulse           0           0           0           0
          1                      pcie_rx_active_pulse           0           0           0           0
          1                         active_cycles_sys      635268      635268      635268      635268
          1                        elapsed_cycles_sys      635268      635268      635268      635268
    Kernel: kmeansPoint(float*, int, int, int, int*, float*, float*, int*)
          2                     fb_subp0_read_sectors     1361297     1389693     1375495     2750990
          2                     fb_subp1_read_sectors     1358752     1389324     1374038     2748076
          2                    fb_subp0_write_sectors       55506       55938       55722      111444
          2                    fb_subp1_write_sectors       55785       55965       55875      111750
          2              l2_subp0_write_sector_misses       55349       55634       55491      110983
          2              l2_subp1_write_sector_misses       55194       55325       55259      110519
          2               l2_subp0_read_sector_misses     1368181     1379796     1373988     2747977
          2               l2_subp1_read_sector_misses     1366768     1378217     1372492     2744985
          2          l2_subp0_read_tex_sector_queries     1470528     1480896     1475712     2951424
          2          l2_subp1_read_tex_sector_queries     1471636     1480832     1476234     2952468
          2         l2_subp0_write_tex_sector_queries       12800       12800       12800       25600
          2         l2_subp1_write_tex_sector_queries       12800       12800       12800       25600
          2             l2_subp0_read_tex_hit_sectors      782256      805146      793701     1587402
          2             l2_subp1_read_tex_hit_sectors      781896      804790      793343     1586686
          2            l2_subp0_write_tex_hit_sectors           0           0           0           0
          2            l2_subp1_write_tex_hit_sectors           0           0           0           0
          2        l2_subp0_total_read_sector_queries     1461370     1478450     1469910     2939820
          2        l2_subp1_total_read_sector_queries     1462024     1477572     1469798     2939596
          2       l2_subp0_total_write_sector_queries       12823       24765       18794       37588
          2       l2_subp1_total_write_sector_queries       12810       24706       18758       37516
          2       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          2       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          2      l2_subp0_write_sysmem_sector_queries           0           4           2           4
          2      l2_subp1_write_sysmem_sector_queries           1           5           3           6
          2                         elapsed_cycles_sm    16253120    16330954    16292037    32584074
          2                           prof_trigger_00           0           0           0           0
          2                           prof_trigger_01           0           0           0           0
          2                           prof_trigger_02           0           0           0           0
          2                           prof_trigger_03           0           0           0           0
          2                           prof_trigger_04           0           0           0           0
          2                           prof_trigger_05           0           0           0           0
          2                           prof_trigger_06           0           0           0           0
          2                           prof_trigger_07           0           0           0           0
          2                            warps_launched        6728        6728        6728       13456
          2                              inst_issued0    50757260    50805763    50781511   101563023
          2                              inst_issued1     8390128     8390892     8390510    16781020
          2                             inst_executed     8377104    31220816    19798960    39597920
          2                      thread_inst_executed   999066112   999066112   999066112  1998132224
          2   not_predicated_off_thread_inst_executed   951757344   951757344   951757344  1903514688
          2                             active_cycles    14809005    14914261    14861633    29723266
