==85066== NVPROF is profiling process 85066, command: kmeans -o -i ../../data/kmeans/100.txt
==85066== Some kernel(s) will be replayed on device 1 in order to collect all events/metrics.
==85066== Profiling application: kmeans -o -i ../../data/kmeans/100.txt
==85066== Profiling result:
==85066== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (1)"
    Kernel: invert_mapping(float*, float*, int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors           0           0           0           0
          1                    fb_subp0_write_sectors           0           0           0           0
          1                    fb_subp1_write_sectors           0           0           0           0
          1              l2_subp0_write_sector_misses           8           8           8           8
          1              l2_subp1_write_sector_misses           0           0           0           0
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries         216         216         216         216
          1          l2_subp1_read_tex_sector_queries         209         209         209         209
          1         l2_subp0_write_tex_sector_queries         243         243         243         243
          1         l2_subp1_write_tex_sector_queries         250         250         250         250
          1             l2_subp0_read_tex_hit_sectors         216         216         216         216
          1             l2_subp1_read_tex_hit_sectors         209         209         209         209
          1            l2_subp0_write_tex_hit_sectors         243         243         243         243
          1            l2_subp1_write_tex_hit_sectors         250         250         250         250
          1        l2_subp0_total_read_sector_queries         256         256         256         256
          1        l2_subp1_total_read_sector_queries         249         249         249         249
          1       l2_subp0_total_write_sector_queries         259         259         259         259
          1       l2_subp1_total_write_sector_queries         250         250         250         250
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm     1013078     1013078     1013078     1013078
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched           8           8           8           8
          1                              inst_issued0       19932       19932       19932       19932
          1                              inst_issued1         996         996         996         996
          1                             inst_executed        3908        3908        3908        3908
          1                      thread_inst_executed      101116      101116      101116      101116
          1   not_predicated_off_thread_inst_executed       96960       96960       96960       96960
          1                             active_cycles        5582        5582        5582        5582
          1                              active_warps       59502       59502       59502       59502
          1                               shared_atom           0           0           0           0
          1                           sm_cta_launched           1           1           1           1
          1                           shared_atom_cas           0           0           0           0
          1                               shared_load           0           0           0           0
          1                              shared_store           0           0           0           0
          1                              generic_load           0           0           0           0
          1                             generic_store           0           0           0           0
          1                               global_load         140         140         140         140
          1                              global_store         140         140         140         140
          1                                local_load           0           0           0           0
          1                               local_store           0           0           0           0
          1                                atom_count           0           0           0           0
          1                                gred_count           0           0           0           0
          1                    shared_ld_transactions           0           0           0           0
          1                    shared_st_transactions           0           0           0           0
          1                   shared_ld_bank_conflict           0           0           0           0
          1                   shared_st_bank_conflict           0           0           0           0
          1                           global_atom_cas           0           0           0           0
          1                          active_cycles_pm        5321        5321        5321        5321
          1                           active_warps_pm       23196       23196       23196       23196
          1                         elapsed_cycles_pm      990716      990716      990716      990716
          1                inst_executed_fp16_pipe_s0           0           0           0           0
          1                inst_executed_fp16_pipe_s1           0           0           0           0
          1                inst_executed_fp16_pipe_s2           0           0           0           0
          1                inst_executed_fp16_pipe_s3           0           0           0           0
          1                inst_executed_fp64_pipe_s0           0           0           0           0
          1                inst_executed_fp64_pipe_s1           0           0           0           0
          1                inst_executed_fp64_pipe_s2           0           0           0           0
          1                inst_executed_fp64_pipe_s3           0           0           0           0
          1                 inst_executed_fma_pipe_s0          55          55          55          55
          1                 inst_executed_fma_pipe_s1          55          55          55          55
          1                 inst_executed_fma_pipe_s2          55          55          55          55
          1                 inst_executed_fma_pipe_s3          55          55          55          55
          1              tensor_pipe_active_cycles_s0           0           0           0           0
          1              tensor_pipe_active_cycles_s1           0           0           0           0
          1              tensor_pipe_active_cycles_s2           0           0           0           0
          1              tensor_pipe_active_cycles_s3           0           0           0           0
          1                      pcie_tx_active_pulse           0           0           0           0
          1                      pcie_rx_active_pulse           0           0           0           0
          1                         active_cycles_sys       11537       11537       11537       11537
          1                        elapsed_cycles_sys       11537       11537       11537       11537
    Kernel: kmeansPoint(float*, int, int, int, int*, float*, float*, int*)
          2                     fb_subp0_read_sectors           0           0           0           0
          2                     fb_subp1_read_sectors           0           0           0           0
          2                    fb_subp0_write_sectors           4           4           4           8
          2                    fb_subp1_write_sectors           0           0           0           0
          2              l2_subp0_write_sector_misses           0           0           0           0
          2              l2_subp1_write_sector_misses           0           4           2           4
          2               l2_subp0_read_sector_misses           0           0           0           0
          2               l2_subp1_read_sector_misses           0           0           0           0
          2          l2_subp0_read_tex_sector_queries         209         209         209         418
          2          l2_subp1_read_tex_sector_queries         216         216         216         432
          2         l2_subp0_write_tex_sector_queries           5           5           5          10
          2         l2_subp1_write_tex_sector_queries           8           8           8          16
          2             l2_subp0_read_tex_hit_sectors         209         209         209         418
          2             l2_subp1_read_tex_hit_sectors         216         216         216         432
          2            l2_subp0_write_tex_hit_sectors           5           5           5          10
          2            l2_subp1_write_tex_hit_sectors           8           8           8          16
          2        l2_subp0_total_read_sector_queries         226         258         242         484
          2        l2_subp1_total_read_sector_queries         240         280         260         520
          2       l2_subp0_total_write_sector_queries          17          17          17          34
          2       l2_subp1_total_write_sector_queries          12          12          12          24
          2       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          2       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          2      l2_subp0_write_sysmem_sector_queries           1           1           1           2
          2      l2_subp1_write_sysmem_sector_queries           4           4           4           8
          2                         elapsed_cycles_sm     1454634     1485884     1470259     2940518
          2                           prof_trigger_00           0           0           0           0
          2                           prof_trigger_01           0           0           0           0
          2                           prof_trigger_02           0           0           0           0
          2                           prof_trigger_03           0           0           0           0
          2                           prof_trigger_04           0           0           0           0
          2                           prof_trigger_05           0           0           0           0
          2                           prof_trigger_06           0           0           0           0
          2                           prof_trigger_07           0           0           0           0
          2                            warps_launched           8           8           8          16
          2                              inst_issued0       39055       40232       39643       79287
          2                              inst_issued1        5341        5341        5341       10682
          2                             inst_executed       19977       19977       19977       39954
          2                      thread_inst_executed      506232      506232      506232     1012464
          2   not_predicated_off_thread_inst_executed      482512      482512      482512      965024
          2                             active_cycles       11134       11492       11313       22626
          2                              active_warps      190970      191736      191353      382706
          2                               shared_atom           0           0           0           0
          2                           sm_cta_launched           1           1           1           2
          2                           shared_atom_cas           0           0           0           0
          2                               shared_load           0           0           0           0
          2                              shared_store           0           0           0           0
          2                              generic_load           0           0           0           0
          2                             generic_store           0           0           0           0
          2                               global_load           0           0           0           0
          2                              global_store           4           4           4           8
          2                                local_load           0           0           0           0
          2                               local_store           0           0           0           0
          2                                atom_count           0           0           0           0
          2                                gred_count           0           0           0           0
          2                    shared_ld_transactions           0           0           0           0
          2                    shared_st_transactions           0           0           0           0
          2                   shared_ld_bank_conflict           0           0           0           0
