==91740== NVPROF is profiling process 91740, command: 3D 512 4 100 ../../data/hotspot3D/power_512x4 ../../data/hotspot3D/temp_512x4 output.txt
==91740== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==91740== Profiling application: 3D 512 4 100 ../../data/hotspot3D/power_512x4 ../../data/hotspot3D/temp_512x4 output.txt
==91740== Profiling result:
==91740== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                     fb_subp0_read_sectors      119293      131021      121672    12167216
        100                     fb_subp1_read_sectors      119449      130777      121718    12171830
        100                    fb_subp0_write_sectors       77126       86758       80820     8082003
        100                    fb_subp1_write_sectors       76766       86835       80815     8081540
        100              l2_subp0_write_sector_misses       77088       86942       80620     8062070
        100              l2_subp1_write_sector_misses       77112       86882       80635     8063501
        100               l2_subp0_read_sector_misses      119161      128883      121515    12151510
        100               l2_subp1_read_sector_misses      119189      128783      121517    12151700
        100          l2_subp0_read_tex_sector_queries      176630      177822      177250    17725042
        100          l2_subp1_read_tex_sector_queries      176690      177786      177254    17725483
        100         l2_subp0_write_tex_sector_queries       65536       65536       65536     6553600
        100         l2_subp1_write_tex_sector_queries       65536       65536       65536     6553600
        100             l2_subp0_read_tex_hit_sectors       46232       58178       55949     5594997
        100             l2_subp1_read_tex_hit_sectors       46272       58086       55951     5595166
        100            l2_subp0_write_tex_hit_sectors           0           0           0           0
        100            l2_subp1_write_tex_hit_sectors           0           0           0           0
        100        l2_subp0_total_read_sector_queries      176924      179052      177650    17765094
        100        l2_subp1_total_read_sector_queries      176884      179072      177630    17763035
        100       l2_subp0_total_write_sector_queries       65542       77597       68146     6814650
        100       l2_subp1_total_write_sector_queries       65559       77546       68154     6815459
        100       l2_subp0_read_sysmem_sector_queries           0           0           0           0
        100       l2_subp1_read_sysmem_sector_queries           0           0           0           0
        100      l2_subp0_write_sysmem_sector_queries           0           4           2         224
        100      l2_subp1_write_sysmem_sector_queries           1           5           2         276
        100                         elapsed_cycles_sm     5888694    16548378     7160229   716022918
        100                           prof_trigger_00           0           0           0           0
        100                           prof_trigger_01           0           0           0           0
        100                           prof_trigger_02           0           0           0           0
        100                           prof_trigger_03           0           0           0           0
        100                           prof_trigger_04           0           0           0           0
        100                           prof_trigger_05           0           0           0           0
        100                           prof_trigger_06           0           0           0           0
        100                           prof_trigger_07           0           0           0           0
        100                            warps_launched        8192        8192        8192      819200
        100                              inst_issued0    12962668    13849274    13397039  1339703921
        100                              inst_issued1     7133354     7135396     7133839   713383986
        100                             inst_executed     7132192    12371264     9699337   969933728
        100                      thread_inst_executed   392384512   392384512   392384512  3.9238e+10
        100   not_predicated_off_thread_inst_executed   384710784   384710784   384710784  3.8471e+10
        100                             active_cycles     5032043    15239330     6943711   694371128
        100                              active_warps   442107374   551504880   498589117  4.9859e+10
        100                               shared_atom           0           0           0           0
        100                           sm_cta_launched        1024        1024        1024      102400
        100                           shared_atom_cas           0           0           0           0
        100                               shared_load           0           0           0           0
        100                              shared_store           0           0           0           0
        100                              generic_load      196608      196608      196608    19660800
        100                             generic_store       32768       32768       32768     3276800
        100                               global_load           0           0           0           0
        100                              global_store           0           0           0           0
        100                                local_load        8192        8192        8192      819200
        100                               local_store           0           0           0           0
        100                                atom_count           0           0           0           0
        100                                gred_count           0           0           0           0
        100                    shared_ld_transactions           0           0           0           0
        100                    shared_st_transactions           0           0           0           0
        100                   shared_ld_bank_conflict           0           0           0           0
        100                   shared_st_bank_conflict           0           0           0           0
        100                           global_atom_cas           0           0           0           0
        100                          active_cycles_pm     5027186     5320797     5159208   515920815
        100                           active_warps_pm   170886490   176631038   172888406  1.7289e+10
        100                         elapsed_cycles_pm     5891374     6190534     5968712   596871206
        100                inst_executed_fp16_pipe_s0           0           0           0           0
        100                inst_executed_fp16_pipe_s1           0           0           0           0
        100                inst_executed_fp16_pipe_s2           0           0           0           0
        100                inst_executed_fp16_pipe_s3           0           0           0           0
        100                inst_executed_fp64_pipe_s0           0           0           0           0
        100                inst_executed_fp64_pipe_s1           0           0           0           0
        100                inst_executed_fp64_pipe_s2           0           0           0           0
        100                inst_executed_fp64_pipe_s3           0           0           0           0
        100                 inst_executed_fma_pipe_s0      147456      147456      147456    14745600
        100                 inst_executed_fma_pipe_s1      147456      147456      147456    14745600
        100                 inst_executed_fma_pipe_s2      147456      147456      147456    14745600
        100                 inst_executed_fma_pipe_s3      147456      147456      147456    14745600
        100              tensor_pipe_active_cycles_s0           0           0           0           0
        100              tensor_pipe_active_cycles_s1           0           0           0           0
        100              tensor_pipe_active_cycles_s2           0           0           0           0
        100              tensor_pipe_active_cycles_s3           0           0           0           0
        100                      pcie_tx_active_pulse           0           0           0           0
        100                      pcie_rx_active_pulse           0           0           0           0
        100                         active_cycles_sys       68452       71917       69327     6932783
        100                        elapsed_cycles_sys       68452       71917       69327     6932783

==91740== Metric result:
Invocations                               Metric Name                                               Metric Description         Min         Max         Avg
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                             inst_per_warp                                            Instructions per warp  1.5102e+03  1.5102e+03  1.5102e+03
        100                         branch_efficiency                                                Branch Efficiency      98.99%      98.99%      98.99%
        100                 warp_execution_efficiency                                        Warp Execution Efficiency      99.12%      99.12%      99.12%
        100         warp_nonpred_execution_efficiency                         Warp Non-Predicated Execution Efficiency      97.18%      97.18%      97.18%
        100                      inst_replay_overhead                                      Instruction Replay Overhead    0.000162    0.000449    0.000240
        100      shared_load_transactions_per_request                      Shared Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100     shared_store_transactions_per_request                     Shared Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100       local_load_transactions_per_request                       Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100      local_store_transactions_per_request                      Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100              gld_transactions_per_request                             Global Load Transactions Per Request    4.312017    4.312449    4.312383
        100              gst_transactions_per_request                            Global Store Transactions Per Request    4.000000    4.000000    4.000000
        100                 shared_store_transactions                                        Shared Store Transactions           0           0           0
        100                  shared_load_transactions                                         Shared Load Transactions           0           0           0
        100                   local_load_transactions                                          Local Load Transactions           0           0           0
        100                  local_store_transactions                                         Local Store Transactions           0           0           0
        100                          gld_transactions                                         Global Load Transactions      847777      847862      847849
        100                          gst_transactions                                        Global Store Transactions      131072      131072      131072
        100                  sysmem_read_transactions                                  System Memory Read Transactions           0           0           0
        100                 sysmem_write_transactions                                 System Memory Write Transactions           5           5           5
        100                      l2_read_transactions                                             L2 Read Transactions      353864      358124      355281
        100                     l2_write_transactions                                            L2 Write Transactions      131105      155143      136301
        100                    dram_read_transactions                                  Device Memory Read Transactions      238418      257666      243032
        100                   dram_write_transactions                                 Device Memory Write Transactions      154212      173824      161255
        100                           global_hit_rate                                Global Hit Rate in unified l1/tex      50.25%      50.47%      50.39%
        100                            local_hit_rate                                                   Local Hit Rate       0.00%       0.00%       0.00%
        100                  gld_requested_throughput                                 Requested Global Load Throughput  421.38GB/s  425.35GB/s  423.09GB/s
        100                  gst_requested_throughput                                Requested Global Store Throughput  70.277GB/s  70.938GB/s  70.561GB/s
        100                            gld_throughput                                           Global Load Throughput  454.59GB/s  458.87GB/s  456.43GB/s
