==92435== NVPROF is profiling process 92435, command: 3D 512 8 100 ../../data/hotspot3D/power_512x8 ../../data/hotspot3D/temp_512x8 output.txt
==92435== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==92435== Profiling application: 3D 512 8 100 ../../data/hotspot3D/power_512x8 ../../data/hotspot3D/temp_512x8 output.txt
==92435== Profiling result:
==92435== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                     fb_subp0_read_sectors      262897      263361      263109    26310924
        100                     fb_subp1_read_sectors      262641      263011      262732    26273292
        100                    fb_subp0_write_sectors      144179      152591      147973    14797319
        100                    fb_subp1_write_sectors      143522      152597      147978    14797805
        100              l2_subp0_write_sector_misses      143892      152443      147395    14739568
        100              l2_subp1_write_sector_misses      143756      152460      147371    14737130
        100               l2_subp0_read_sector_misses      262755      263235      262895    26289550
        100               l2_subp1_read_sector_misses      262787      263213      262897    26289700
        100          l2_subp0_read_tex_sector_queries      354824      357130      355843    35584387
        100          l2_subp1_read_tex_sector_queries      354784      357168      355796    35579632
        100         l2_subp0_write_tex_sector_queries      131072      131072      131072    13107200
        100         l2_subp1_write_tex_sector_queries      131072      131072      131072    13107200
        100             l2_subp0_read_tex_hit_sectors       91869       94429       92853     9285363
        100             l2_subp1_read_tex_hit_sectors       91892       94300       92840     9284080
        100            l2_subp0_write_tex_hit_sectors           0           0           0           0
        100            l2_subp1_write_tex_hit_sectors           0           0           0           0
        100        l2_subp0_total_read_sector_queries      354440      358592      356178    35617862
        100        l2_subp1_total_read_sector_queries      354452      358288      356179    35617918
        100       l2_subp0_total_write_sector_queries      131078      143034      133767    13376782
        100       l2_subp1_total_write_sector_queries      131095      143013      133777    13377702
        100       l2_subp0_read_sysmem_sector_queries           0           0           0           0
        100       l2_subp1_read_sysmem_sector_queries           0           0           0           0
        100      l2_subp0_write_sysmem_sector_queries           0           4           1         180
        100      l2_subp1_write_sysmem_sector_queries           1           5           3         320
        100                         elapsed_cycles_sm    10685016    32101500    13121385  1312138584
        100                           prof_trigger_00           0           0           0           0
        100                           prof_trigger_01           0           0           0           0
        100                           prof_trigger_02           0           0           0           0
        100                           prof_trigger_03           0           0           0           0
        100                           prof_trigger_04           0           0           0           0
        100                           prof_trigger_05           0           0           0           0
        100                           prof_trigger_06           0           0           0           0
        100                           prof_trigger_07           0           0           0           0
        100                            warps_launched        8192        8192        8192      819200
        100                              inst_issued0    24448384    26126282    25291357  2529135725
        100                              inst_issued1    13555869    13558114    13556492  1355649233
        100                             inst_executed    13554720    23938368    18538871  1853887104
        100                      thread_inst_executed   762531840   762531840   762531840  7.6253e+10
        100   not_predicated_off_thread_inst_executed   746666112   746666112   746666112  7.4667e+10
        100                             active_cycles     9567318    29424082    12882221  1288222172
        100                              active_warps   866604130  1093382430   990601860  9.9060e+10
        100                               shared_atom           0           0           0           0
        100                           sm_cta_launched        1024        1024        1024      102400
        100                           shared_atom_cas           0           0           0           0
        100                               shared_load           0           0           0           0
        100                              shared_store           0           0           0           0
        100                              generic_load      393216      393216      393216    39321600
        100                             generic_store       65536       65536       65536     6553600
        100                               global_load           0           0           0           0
        100                              global_store           0           0           0           0
        100                                local_load        8192        8192        8192      819200
        100                               local_store           0           0           0           0
        100                                atom_count           0           0           0           0
        100                                gred_count           0           0           0           0
        100                    shared_ld_transactions           0           0           0           0
        100                    shared_st_transactions           0           0           0           0
        100                   shared_ld_bank_conflict           0           0           0           0
        100                   shared_st_bank_conflict           0           0           0           0
        100                           global_atom_cas           0           0           0           0
        100                          active_cycles_pm     9567272     9900221     9748634   974863473
        100                           active_warps_pm   327621048   332767962   329576648  3.2958e+10
        100                         elapsed_cycles_pm    10684200    10931012    10781585  1078158516
        100                inst_executed_fp16_pipe_s0           0           0           0           0
        100                inst_executed_fp16_pipe_s1           0           0           0           0
        100                inst_executed_fp16_pipe_s2           0           0           0           0
        100                inst_executed_fp16_pipe_s3           0           0           0           0
        100                inst_executed_fp64_pipe_s0           0           0           0           0
        100                inst_executed_fp64_pipe_s1           0           0           0           0
        100                inst_executed_fp64_pipe_s2           0           0           0           0
        100                inst_executed_fp64_pipe_s3           0           0           0           0
        100                 inst_executed_fma_pipe_s0      286720      286720      286720    28672000
        100                 inst_executed_fma_pipe_s1      286720      286720      286720    28672000
        100                 inst_executed_fma_pipe_s2      286720      286720      286720    28672000
        100                 inst_executed_fma_pipe_s3      286720      286720      286720    28672000
        100              tensor_pipe_active_cycles_s0           0           0           0           0
        100              tensor_pipe_active_cycles_s1           0           0           0           0
        100              tensor_pipe_active_cycles_s2           0           0           0           0
        100              tensor_pipe_active_cycles_s3           0           0           0           0
        100                      pcie_tx_active_pulse           0           1           0           1
        100                      pcie_rx_active_pulse           0           1           0           1
        100                         active_cycles_sys      124427      127284      125536    12553615
        100                        elapsed_cycles_sys      124427      127284      125536    12553615

==92435== Metric result:
Invocations                               Metric Name                                               Metric Description         Min         Max         Avg
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                             inst_per_warp                                            Instructions per warp  2.9222e+03  2.9222e+03  2.9222e+03
        100                         branch_efficiency                                                Branch Efficiency      99.49%      99.49%      99.49%
        100                 warp_execution_efficiency                                        Warp Execution Efficiency      99.54%      99.54%      99.54%
        100         warp_nonpred_execution_efficiency                         Warp Non-Predicated Execution Efficiency      97.47%      97.47%      97.47%
        100                      inst_replay_overhead                                      Instruction Replay Overhead    0.000085    0.000254    0.000130
        100      shared_load_transactions_per_request                      Shared Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100     shared_store_transactions_per_request                     Shared Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100       local_load_transactions_per_request                       Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100      local_store_transactions_per_request                      Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100              gld_transactions_per_request                             Global Load Transactions Per Request    4.312134    4.312375    4.312264
        100              gst_transactions_per_request                            Global Store Transactions Per Request    4.000000    4.000000    4.000000
        100                 shared_store_transactions                                        Shared Store Transactions           0           0           0
        100                  shared_load_transactions                                         Shared Load Transactions           0           0           0
        100                   local_load_transactions                                          Local Load Transactions           0           0           0
        100                  local_store_transactions                                         Local Store Transactions           0           0           0
        100                          gld_transactions                                         Global Load Transactions     1695600     1695695     1695651
        100                          gst_transactions                                        Global Store Transactions      262144      262144      262144
        100                  sysmem_read_transactions                                  System Memory Read Transactions           0           0           0
        100                 sysmem_write_transactions                                 System Memory Write Transactions           5           5           5
        100                      l2_read_transactions                                             L2 Read Transactions      708892      716880      712357
        100                     l2_write_transactions                                            L2 Write Transactions      262177      286047      267544
        100                    dram_read_transactions                                  Device Memory Read Transactions      525556      526448      525792
        100                   dram_write_transactions                                 Device Memory Write Transactions      287648      304836      294766
        100                           global_hit_rate                                Global Hit Rate in unified l1/tex      50.19%      50.36%      50.27%
        100                            local_hit_rate                                                   Local Hit Rate       0.00%       0.00%       0.00%
        100                  gld_requested_throughput                                 Requested Global Load Throughput  462.92GB/s  465.39GB/s  464.20GB/s
        100                  gst_requested_throughput                                Requested Global Store Throughput  77.203GB/s  77.615GB/s  77.417GB/s
        100                            gld_throughput                                           Global Load Throughput  499.38GB/s  502.04GB/s  500.76GB/s
