==91051== NVPROF is profiling process 91051, command: 3D 512 2 100 ../../data/hotspot3D/power_512x2 ../../data/hotspot3D/temp_512x2 output.txt
==91051== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==91051== Profiling application: 3D 512 2 100 ../../data/hotspot3D/power_512x2 ../../data/hotspot3D/temp_512x2 output.txt
==91051== Profiling result:
==91051== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                     fb_subp0_read_sectors       25591       54481       35779     3577954
        100                     fb_subp1_read_sectors       25577       54488       35632     3563292
        100                    fb_subp0_write_sectors       32199       46955       36978     3697823
        100                    fb_subp1_write_sectors       32429       47015       36949     3694939
        100              l2_subp0_write_sector_misses       32193       46485       36776     3677684
        100              l2_subp1_write_sector_misses       32316       46136       36781     3678165
        100               l2_subp0_read_sector_misses       26051       54244       35329     3532920
        100               l2_subp1_read_sector_misses       25899       54149       35273     3527315
        100          l2_subp0_read_tex_sector_queries       88396       89074       88643     8864389
        100          l2_subp1_read_tex_sector_queries       88376       89104       88639     8863930
        100         l2_subp0_write_tex_sector_queries       32768       32768       32768     3276800
        100         l2_subp1_write_tex_sector_queries       32768       32768       32768     3276800
        100             l2_subp0_read_tex_hit_sectors       34126       62794       53907     5390709
        100             l2_subp1_read_tex_hit_sectors       34014       62812       53950     5395020
        100            l2_subp0_write_tex_hit_sectors           0        6452        1904      190432
        100            l2_subp1_write_tex_hit_sectors           0        6476        1931      193132
        100        l2_subp0_total_read_sector_queries       88426       89844       88919     8891992
        100        l2_subp1_total_read_sector_queries       88242       89796       88882     8888224
        100       l2_subp0_total_write_sector_queries       32780       44712       35507     3550738
        100       l2_subp1_total_write_sector_queries       32800       44638       35522     3552242
        100       l2_subp0_read_sysmem_sector_queries           0           0           0           0
        100       l2_subp1_read_sysmem_sector_queries           0           0           0           0
        100      l2_subp0_write_sysmem_sector_queries           0           4           1         184
        100      l2_subp1_write_sysmem_sector_queries           1           5           3         316
        100                         elapsed_cycles_sm     3279174     8531900     3980024   398002408
        100                           prof_trigger_00           0           0           0           0
        100                           prof_trigger_01           0           0           0           0
        100                           prof_trigger_02           0           0           0           0
        100                           prof_trigger_03           0           0           0           0
        100                           prof_trigger_04           0           0           0           0
        100                           prof_trigger_05           0           0           0           0
        100                           prof_trigger_06           0           0           0           0
        100                           prof_trigger_07           0           0           0           0
        100                            warps_launched        8192        8192        8192      819200
        100                              inst_issued0     6310565     7295560     6695455   669545531
        100                              inst_issued1     3922086     3924128     3922594   392259419
        100                             inst_executed     3920928     6587712     5360991   536099136
        100                      thread_inst_executed   207310848   207310848   207310848  2.0731e+10
        100   not_predicated_off_thread_inst_executed   203733120   203733120   203733120  2.0373e+10
        100                             active_cycles     2573885     7806548     3555267   355526747
        100                              active_warps   229130186   286536702   259888307  2.5989e+10
        100                               shared_atom           0           0           0           0
        100                           sm_cta_launched        1024        1024        1024      102400
        100                           shared_atom_cas           0           0           0           0
        100                               shared_load           0           0           0           0
        100                              shared_store           0           0           0           0
        100                              generic_load       98304       98304       98304     9830400
        100                             generic_store       16384       16384       16384     1638400
        100                               global_load           0           0           0           0
        100                              global_store           0           0           0           0
        100                                local_load        8192        8192        8192      819200
        100                               local_store           0           0           0           0
        100                                atom_count           0           0           0           0
        100                                gred_count           0           0           0           0
        100                    shared_ld_transactions           0           0           0           0
        100                    shared_st_transactions           0           0           0           0
        100                   shared_ld_bank_conflict           0           0           0           0
        100                   shared_st_bank_conflict           0           0           0           0
        100                           global_atom_cas           0           0           0           0
        100                          active_cycles_pm     2556975     2887282     2685871   268587199
        100                           active_warps_pm    86347834    93056776    88751239  8875123990
        100                         elapsed_cycles_pm     3268046     3593528     3392243   339224362
        100                inst_executed_fp16_pipe_s0           0           0           0           0
        100                inst_executed_fp16_pipe_s1           0           0           0           0
        100                inst_executed_fp16_pipe_s2           0           0           0           0
        100                inst_executed_fp16_pipe_s3           0           0           0           0
        100                inst_executed_fp64_pipe_s0           0           0           0           0
        100                inst_executed_fp64_pipe_s1           0           0           0           0
        100                inst_executed_fp64_pipe_s2           0           0           0           0
        100                inst_executed_fp64_pipe_s3           0           0           0           0
        100                 inst_executed_fma_pipe_s0       77824       77824       77824     7782400
        100                 inst_executed_fma_pipe_s1       77824       77824       77824     7782400
        100                 inst_executed_fma_pipe_s2       77824       77824       77824     7782400
        100                 inst_executed_fma_pipe_s3       77824       77824       77824     7782400
        100              tensor_pipe_active_cycles_s0           0           0           0           0
        100              tensor_pipe_active_cycles_s1           0           0           0           0
        100              tensor_pipe_active_cycles_s2           0           0           0           0
        100              tensor_pipe_active_cycles_s3           0           0           0           0
        100                      pcie_tx_active_pulse           0           0           0           0
        100                      pcie_rx_active_pulse           0           1           0           2
        100                         active_cycles_sys       37956       41727       39420     3942028
        100                        elapsed_cycles_sys       37956       41727       39420     3942028

==91051== Metric result:
Invocations                               Metric Name                                               Metric Description         Min         Max         Avg
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)
        100                             inst_per_warp                                            Instructions per warp  804.164062  804.164062  804.164062
        100                         branch_efficiency                                                Branch Efficiency      98.04%      98.04%      98.04%
        100                 warp_execution_efficiency                                        Warp Execution Efficiency      98.34%      98.34%      98.34%
        100         warp_nonpred_execution_efficiency                         Warp Non-Predicated Execution Efficiency      96.64%      96.64%      96.64%
        100                      inst_replay_overhead                                      Instruction Replay Overhead    0.000296    0.000816    0.000451
        100      shared_load_transactions_per_request                      Shared Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100     shared_store_transactions_per_request                     Shared Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100       local_load_transactions_per_request                       Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
        100      local_store_transactions_per_request                      Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
        100              gld_transactions_per_request                             Global Load Transactions Per Request    4.311900    4.312500    4.312402
        100              gst_transactions_per_request                            Global Store Transactions Per Request    4.000000    4.000000    4.000000
        100                 shared_store_transactions                                        Shared Store Transactions           0           0           0
        100                  shared_load_transactions                                         Shared Load Transactions           0           0           0
        100                   local_load_transactions                                          Local Load Transactions           0           0           0
        100                  local_store_transactions                                         Local Store Transactions           0           0           0
        100                          gld_transactions                                         Global Load Transactions      423877      423936      423926
        100                          gst_transactions                                        Global Store Transactions       65536       65536       65536
        100                  sysmem_read_transactions                                  System Memory Read Transactions           0           0           0
        100                 sysmem_write_transactions                                 System Memory Write Transactions           5           5           5
        100                      l2_read_transactions                                             L2 Read Transactions      176804      179582      177802
        100                     l2_write_transactions                                            L2 Write Transactions       65585       89310       71029
        100                    dram_read_transactions                                  Device Memory Read Transactions       52032      108393       70602
        100                   dram_write_transactions                                 Device Memory Write Transactions       64577       92621       73558
        100                           global_hit_rate                                Global Hit Rate in unified l1/tex      50.16%      50.46%      50.39%
        100                            local_hit_rate                                                   Local Hit Rate       0.00%       0.00%       0.00%
        100                  gld_requested_throughput                                 Requested Global Load Throughput  376.37GB/s  386.38GB/s  381.33GB/s
        100                  gst_requested_throughput                                Requested Global Store Throughput  62.769GB/s  64.438GB/s  63.596GB/s
        100                            gld_throughput                                           Global Load Throughput  406.03GB/s  416.79GB/s  411.38GB/s
