==46610== NVPROF is profiling process 46610, command: heartwall ../../data/heartwall/test.avi 30
==46610== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==46610== Profiling application: heartwall ../../data/heartwall/test.avi 30
==46610== Profiling result:
==46610== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: kernel(void)
         30                     fb_subp0_read_sectors          10     1441788     1380520    41415618
         30                     fb_subp1_read_sectors           9     1439834     1378615    41358454
         30                    fb_subp0_write_sectors        6987     1776118     1705373    51161190
         30                    fb_subp1_write_sectors        7162     1773207     1703925    51117762
         30              l2_subp0_write_sector_misses        7208     1781444     1708304    51249132
         30              l2_subp1_write_sector_misses        7400     1782200     1708365    51250953
         30               l2_subp0_read_sector_misses          10     1446618     1381827    41454835
         30               l2_subp1_read_sector_misses           7     1447568     1382418    41472567
         30          l2_subp0_read_tex_sector_queries        9506     2042397     1957916    58737507
         30          l2_subp1_read_tex_sector_queries        9313     2042417     1958475    58754266
         30         l2_subp0_write_tex_sector_queries       10427     3387341     3264707    97941218
         30         l2_subp1_write_tex_sector_queries       10325     3387087     3265277    97958335
         30             l2_subp0_read_tex_hit_sectors        9502      761249      726034    21781023
         30             l2_subp1_read_tex_hit_sectors        9313      761093      725921    21777636
         30            l2_subp0_write_tex_hit_sectors        8704     2488248     2391472    71744176
         30            l2_subp1_write_tex_hit_sectors        8652     2487684     2391984    71759532
         30        l2_subp0_total_read_sector_queries       10578     2043864     1963273    58898192
         30        l2_subp1_total_read_sector_queries       10425     2044187     1963580    58907428
         30       l2_subp0_total_write_sector_queries       12238     3416978     3287010    98610322
         30       l2_subp1_total_write_sector_queries       12211     3416952     3287664    98629922
         30       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         30       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         30      l2_subp0_write_sysmem_sector_queries           1           5           2          78
         30      l2_subp1_write_sysmem_sector_queries           0           4           2          72
