==46331== NVPROF is profiling process 46331, command: heartwall ../../data/heartwall/test.avi 20
==46331== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==46331== Profiling application: heartwall ../../data/heartwall/test.avi 20
==46331== Profiling result:
==46331== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: kernel(void)
         20                     fb_subp0_read_sectors           8     1449557     1361272    27225458
         20                     fb_subp1_read_sectors           5     1448375     1360218    27204373
         20                    fb_subp0_write_sectors        7262     1776274     1678459    33569187
         20                    fb_subp1_write_sectors        7382     1776679     1677285    33545700
         20              l2_subp0_write_sector_misses        7160     1778133     1677562    33551256
         20              l2_subp1_write_sector_misses        7179     1777798     1677611    33552224
         20               l2_subp0_read_sector_misses          35     1451332     1358608    27172171
         20               l2_subp1_read_sector_misses          29     1451916     1359589    27191782
         20          l2_subp0_read_tex_sector_queries        9506     2041948     1923985    38479714
         20          l2_subp1_read_tex_sector_queries        9313     2042214     1924563    38491267
         20         l2_subp0_write_tex_sector_queries       10427     3387341     3208425    64168507
         20         l2_subp1_write_tex_sector_queries       10325     3387086     3208998    64179970
         20             l2_subp0_read_tex_hit_sectors        9502      753887      709635    14192713
         20             l2_subp1_read_tex_hit_sectors        9313      752082      709112    14182245
         20            l2_subp0_write_tex_hit_sectors        8635     2487902     2351605    47032109
         20            l2_subp1_write_tex_hit_sectors        8568     2487383     2352181    47043636
         20        l2_subp0_total_read_sector_queries       10578     2053940     1927866    38557322
         20        l2_subp1_total_read_sector_queries       10425     2052846     1928324    38566491
         20       l2_subp0_total_write_sector_queries       12249     3406373     3228776    64575531
         20       l2_subp1_total_write_sector_queries       12232     3407083     3229359    64587193
         20       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         20       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         20      l2_subp0_write_sysmem_sector_queries           0           4           3          64
         20      l2_subp1_write_sysmem_sector_queries           1           5           1          36
