==46157== NVPROF is profiling process 46157, command: heartwall ../../data/heartwall/test.avi 10
==46157== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==46157== Profiling application: heartwall ../../data/heartwall/test.avi 10
==46157== Profiling result:
==46157== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: kernel(void)
         10                     fb_subp0_read_sectors          12     1432691     1285895    12858959
         10                     fb_subp1_read_sectors          10     1430803     1283779    12837795
         10                    fb_subp0_write_sectors        7310     1776790     1593069    15930690
         10                    fb_subp1_write_sectors        7123     1776542     1591879    15918795
         10              l2_subp0_write_sector_misses        7009     1771541     1587166    15871665
         10              l2_subp1_write_sector_misses        7070     1771203     1586934    15869348
         10               l2_subp0_read_sector_misses          12     1429507     1281054    12810544
         10               l2_subp1_read_sector_misses           4     1430618     1281609    12816098
         10          l2_subp0_read_tex_sector_queries        9506     2024387     1822310    18223105
         10          l2_subp1_read_tex_sector_queries        9313     2025399     1823011    18230112
         10         l2_subp0_write_tex_sector_queries       10427     3376153     3039580    30395802
         10         l2_subp1_write_tex_sector_queries       10325     3376809     3040159    30401599
         10             l2_subp0_read_tex_hit_sectors        9502      763824      680165     6801655
         10             l2_subp1_read_tex_hit_sectors        9313      765438      680128     6801282
         10            l2_subp0_write_tex_hit_sectors        8627     2477114     2226375    22263751
         10            l2_subp1_write_tex_hit_sectors        8536     2477649     2226910    22269105
         10        l2_subp0_total_read_sector_queries       10578     2035333     1826625    18266256
         10        l2_subp1_total_read_sector_queries       10425     2035342     1826823    18268237
         10       l2_subp0_total_write_sector_queries       12299     3406195     3060996    30609966
         10       l2_subp1_total_write_sector_queries       12210     3406774     3061625    30616254
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          30
         10      l2_subp1_write_sysmem_sector_queries           0           4           2          20
